,基站,故障_传输故障,故障_动环故障,故障_电力故障,故障_硬件故障,故障_误告警,故障_软件故障,告警0,告警1,告警2,告警3,告警4,告警5,告警6,告警7,告警8,告警9
3060,1512,0,0,1,0,0,0,48,9,60,39,0,0,0,0,0,0
3061,1513,0,0,1,0,0,0,60,52,53,32,34,52,53,60,0,0
3062,1513,0,0,1,0,0,0,34,7,52,32,53,60,60,52,53,60
3063,1513,1,0,0,0,0,0,64,53,52,60,0,0,0,0,0,0
3064,1514,0,0,1,0,0,0,1,53,60,34,0,0,0,0,0,0
3065,1515,0,0,1,0,0,0,60,34,52,53,32,53,52,60,34,0
3066,1515,0,0,1,0,0,0,60,52,34,32,53,60,53,52,32,1
3067,1516,0,0,1,0,0,0,66,30,66,30,0,0,0,0,0,0
3068,1517,0,0,1,0,0,0,85,0,0,0,0,0,0,0,0,0
3069,1518,1,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
3070,1518,1,0,0,0,0,0,7,7,7,7,0,0,0,0,0,0
3071,1518,1,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0
3072,1518,0,0,1,0,0,0,7,7,7,7,7,7,7,0,0,0
3073,1519,0,0,1,0,0,0,52,60,53,55,60,52,55,53,55,53
3074,1520,0,0,1,0,0,0,85,0,0,0,0,0,0,0,0,0
3075,1521,0,0,0,1,0,0,39,39,85,22,48,26,49,49,0,0
3076,1521,0,0,1,0,0,0,85,39,48,1,0,0,0,0,0,0
3077,1522,0,0,1,0,0,0,66,66,0,0,0,0,0,0,0,0
3078,1523,0,0,1,0,0,0,1,34,60,16,52,60,52,0,0,0
3079,1524,0,0,1,0,0,0,85,69,82,69,71,85,69,85,0,0
3080,1525,1,0,0,0,0,0,10,60,0,0,0,0,0,0,0,0
3081,1525,0,0,1,0,0,0,49,0,0,0,0,0,0,0,0,0
3082,1525,0,0,1,0,0,0,50,50,50,50,0,0,0,0,0,0
3083,1525,0,0,1,0,0,0,4,10,60,4,60,4,4,50,50,0
3084,1525,1,0,0,0,0,0,10,10,60,10,10,60,10,10,60,10
3085,1525,0,0,1,0,0,0,50,50,4,50,50,50,50,50,50,50
3086,1526,0,0,1,0,0,0,1,60,34,53,0,0,0,0,0,0
3087,1527,0,0,1,0,0,0,52,60,53,55,60,53,52,60,55,53
3088,1527,0,0,1,0,0,0,52,53,0,0,0,0,0,0,0,0
3089,1527,0,0,1,0,0,0,53,52,60,60,0,0,0,0,0,0
3090,1528,0,0,1,0,0,0,60,53,52,32,34,0,0,0,0,0
3091,1529,0,0,1,0,0,0,66,0,0,0,0,0,0,0,0,0
3092,1529,0,0,1,0,0,0,66,66,0,0,0,0,0,0,0,0
3093,1529,0,0,1,0,0,0,66,0,0,0,0,0,0,0,0,0
3094,1530,0,0,1,0,0,0,66,66,30,30,66,0,0,0,0,0
3095,1531,0,0,1,0,0,0,66,0,0,0,0,0,0,0,0,0
3096,1532,0,0,1,0,0,0,66,66,66,66,66,66,66,66,66,66
3097,1532,1,0,0,0,0,0,66,66,66,66,0,0,0,0,0,0
3098,1532,1,0,0,0,0,0,66,66,66,0,0,0,0,0,0,0
3099,1532,1,0,0,0,0,0,66,66,66,66,66,66,0,0,0,0
3100,1532,1,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0
3101,1533,0,0,1,0,0,0,85,39,22,48,0,0,0,0,0,0
3102,1534,0,0,1,0,0,0,85,48,26,22,39,60,9,4,51,26
3103,1535,0,0,1,0,0,0,85,22,48,26,1,22,26,85,22,48
3104,1536,0,0,1,0,0,0,60,52,32,52,32,32,52,15,32,52
3105,1536,0,0,1,0,0,0,60,52,32,15,15,15,15,15,15,15
3106,1536,0,0,1,0,0,0,32,52,15,15,15,15,60,52,32,60
3107,1537,0,0,1,0,0,0,60,34,62,0,0,0,0,0,0,0
3108,1537,0,0,1,0,0,0,85,0,0,0,0,0,0,0,0,0
3109,1538,0,0,1,0,0,0,9,7,9,60,0,0,0,0,0,0
3110,1539,0,0,1,0,0,0,1,16,60,34,0,0,0,0,0,0
3111,1539,0,0,1,0,0,0,1,10,60,34,85,0,0,0,0,0
3112,1539,0,0,1,0,0,0,1,34,60,16,0,0,0,0,0,0
3113,1539,0,0,1,0,0,0,1,34,60,16,0,0,0,0,0,0
3114,1540,0,0,1,0,0,0,55,53,60,34,53,60,34,53,60,34
3115,1541,0,0,1,0,0,0,60,52,53,55,0,0,0,0,0,0
3116,1542,0,0,1,0,0,0,30,66,0,0,0,0,0,0,0,0
3117,1543,0,0,1,0,0,0,30,66,66,30,66,66,66,0,0,0
3118,1543,0,0,1,0,0,0,66,30,0,0,0,0,0,0,0,0
3119,1544,0,0,1,0,0,0,85,0,0,0,0,0,0,0,0,0
3120,1545,0,0,1,0,0,0,66,0,0,0,0,0,0,0,0,0
3121,1546,0,0,1,0,0,0,15,52,32,15,52,52,15,15,15,52
3122,1546,0,0,1,0,0,0,32,52,52,32,15,32,52,52,15,52
3123,1546,0,0,1,0,0,0,32,52,52,15,15,15,15,15,15,15
3124,1546,0,0,1,0,0,0,52,34,60,85,34,60,15,15,15,15
3125,1546,0,0,1,0,0,0,34,52,15,60,85,60,34,15,15,15
3126,1546,0,0,1,0,0,0,52,15,34,60,85,15,15,15,15,15
3127,1546,0,0,1,0,0,0,18,52,60,34,32,15,15,52,15,15
3128,1546,0,0,1,0,0,0,60,52,18,34,32,15,15,15,15,15
3129,1547,0,0,1,0,0,0,85,22,48,26,1,38,38,38,38,38
3130,1548,0,0,1,0,0,0,85,0,0,0,0,0,0,0,0,0
3131,1549,0,0,1,0,0,0,66,0,0,0,0,0,0,0,0,0
3132,1550,0,0,1,0,0,0,60,52,34,32,53,55,0,0,0,0
3133,1550,0,0,1,0,0,0,60,34,53,55,0,0,0,0,0,0
3134,1550,0,0,1,0,0,0,52,60,34,32,55,53,60,52,34,32
3135,1550,0,0,1,0,0,0,53,52,32,60,34,52,32,60,53,53
3136,1551,0,0,1,0,0,0,60,34,53,64,0,0,0,0,0,0
3137,1552,0,0,1,0,0,0,85,48,85,0,0,0,0,0,0,0
3138,1552,0,0,1,0,0,0,85,48,38,85,48,85,85,22,26,48
3139,1552,0,0,1,0,0,0,85,48,48,85,48,38,85,48,85,48
3140,1553,0,0,0,1,0,0,7,60,52,58,34,32,0,0,0,0
3141,1554,1,0,0,0,0,0,66,66,66,30,66,0,0,0,0,0
3142,1555,0,0,1,0,0,0,85,0,0,0,0,0,0,0,0,0
3143,1556,0,0,1,0,0,0,1,47,53,34,60,1,60,34,53,0
3144,1556,0,0,1,0,0,0,1,47,60,34,53,1,34,60,53,0
3145,1557,0,0,1,0,0,0,85,48,22,39,0,0,0,0,0,0
3146,1558,0,0,1,0,0,0,66,0,0,0,0,0,0,0,0,0
3147,1559,0,0,1,0,0,0,30,66,0,0,0,0,0,0,0,0
3148,1560,0,0,1,0,0,0,66,30,66,30,30,66,66,30,0,0
3149,1561,0,0,0,1,0,0,69,71,69,69,71,71,0,0,0,0
3150,1561,0,0,0,1,0,0,69,74,74,69,74,69,0,0,0,0
3151,1561,0,0,1,0,0,0,1,7,60,25,34,1,60,34,53,1
3152,1561,0,0,1,0,0,0,1,47,7,60,25,34,0,0,0,0
3153,1562,0,0,1,0,0,0,66,30,66,30,66,30,0,0,0,0
3154,1563,0,0,0,1,0,0,85,60,0,0,0,0,0,0,0,0
3155,1564,0,0,1,0,0,0,85,0,0,0,0,0,0,0,0,0
3156,1564,0,0,1,0,0,0,34,32,60,52,53,85,0,0,0,0
3157,1564,0,0,1,0,0,0,34,32,60,52,53,53,52,60,34,0
3158,1564,0,0,1,0,0,0,1,34,60,53,52,53,60,32,34,0
3159,1565,0,0,1,0,0,0,30,66,66,30,66,66,66,66,0,0
3160,1566,1,0,0,0,0,0,51,51,57,51,51,9,9,9,57,60
3161,1566,1,0,0,0,0,0,9,60,60,9,9,9,9,9,60,9
3162,1566,1,0,0,0,0,0,9,9,9,9,9,9,9,9,60,60
3163,1566,1,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0
3164,1567,0,0,1,0,0,0,66,30,0,0,0,0,0,0,0,0
3165,1568,0,0,1,0,0,0,1,7,60,25,34,0,0,0,0,0
3166,1569,0,0,1,0,0,0,53,55,60,60,53,0,0,0,0,0
3167,1569,0,0,0,1,0,0,60,34,85,53,60,0,0,0,0,0
3168,1570,0,0,1,0,0,0,66,0,0,0,0,0,0,0,0,0
3169,1570,0,0,1,0,0,0,66,66,0,0,0,0,0,0,0,0
3170,1570,0,0,1,0,0,0,66,0,0,0,0,0,0,0,0,0
3171,1570,0,0,1,0,0,0,66,0,0,0,0,0,0,0,0,0
3172,1570,0,0,1,0,0,0,66,0,0,0,0,0,0,0,0,0
3173,1570,0,0,1,0,0,0,66,66,0,0,0,0,0,0,0,0
3174,1571,0,0,1,0,0,0,85,0,0,0,0,0,0,0,0,0
3175,1572,0,0,1,0,0,0,69,71,71,71,71,71,71,71,71,71
3176,1572,0,0,1,0,0,0,71,69,0,0,0,0,0,0,0,0
3177,1572,0,0,1,0,0,0,69,71,71,71,71,71,71,71,71,71
3178,1572,0,0,1,0,0,0,69,71,71,71,71,71,71,71,71,71
3179,1572,0,0,1,0,0,0,69,71,71,71,71,71,71,71,71,71
3180,1572,0,0,1,0,0,0,69,71,71,71,71,71,71,71,71,71
3181,1572,0,0,1,0,0,0,69,71,71,71,71,71,71,71,71,71
3182,1572,0,0,1,0,0,0,69,71,71,71,71,71,71,71,71,71
3183,1572,0,0,1,0,0,0,69,71,71,71,71,71,71,71,71,71
3184,1573,0,0,1,0,0,0,85,22,48,26,39,1,22,85,22,48
3185,1574,0,0,1,0,0,0,32,55,34,10,60,52,53,60,53,10
3186,1574,0,0,1,0,0,0,52,53,60,34,32,60,52,34,32,53
3187,1574,0,0,1,0,0,0,60,34,52,60,53,32,10,53,10,60
3188,1574,0,0,1,0,0,0,60,34,10,53,52,32,60,0,0,0
3189,1575,0,0,1,0,0,0,60,34,53,0,0,0,0,0,0,0
3190,1575,0,0,1,0,0,0,52,54,0,0,0,0,0,0,0,0
3191,1575,0,0,1,0,0,0,52,60,53,64,0,0,0,0,0,0
3192,1576,0,0,0,0,0,1,1,22,48,0,0,0,0,0,0,0
3193,1576,0,0,1,0,0,0,22,48,26,22,0,0,0,0,0,0
3194,1577,0,0,1,0,0,0,85,60,7,0,0,0,0,0,0,0
3195,1578,0,0,1,0,0,0,66,30,0,0,0,0,0,0,0,0
3196,1579,0,1,0,0,0,0,44,0,0,0,0,0,0,0,0,0
3197,1579,0,1,0,0,0,0,44,44,0,0,0,0,0,0,0,0
3198,1580,0,0,1,0,0,0,85,0,0,0,0,0,0,0,0,0
3199,1580,1,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
3200,1580,1,0,0,0,0,0,9,9,9,9,48,25,85,48,7,25
3201,1580,0,0,1,0,0,0,9,9,53,9,9,0,0,0,0,0
3202,1580,1,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0
3203,1580,1,0,0,0,0,0,9,9,9,53,9,9,9,53,9,9
3204,1580,1,0,0,0,0,0,9,9,9,0,0,0,0,0,0,0
3205,1580,1,0,0,0,0,0,9,9,9,0,0,0,0,0,0,0
3206,1581,1,0,0,0,0,0,66,66,0,0,0,0,0,0,0,0
3207,1581,1,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0
3208,1582,0,0,1,0,0,0,66,0,0,0,0,0,0,0,0,0
3209,1583,0,0,1,0,0,0,60,7,34,85,7,60,60,0,0,0
3210,1584,0,0,0,0,0,1,85,0,0,0,0,0,0,0,0,0
3211,1584,0,0,0,0,0,1,85,0,0,0,0,0,0,0,0,0
3212,1584,0,0,1,0,0,0,85,85,0,0,0,0,0,0,0,0
3213,1584,0,0,1,0,0,0,85,4,48,38,0,0,0,0,0,0
3214,1584,0,0,1,0,0,0,85,0,0,0,0,0,0,0,0,0
3215,1584,0,0,1,0,0,0,85,0,0,0,0,0,0,0,0,0
3216,1585,0,0,1,0,0,0,51,51,51,51,51,51,51,60,58,2
3217,1585,0,0,1,0,0,0,51,51,51,9,60,0,0,0,0,0
3218,1585,0,0,1,0,0,0,51,51,51,51,0,0,0,0,0,0
3219,1586,0,0,1,0,0,0,85,0,0,0,0,0,0,0,0,0
3220,1587,0,0,1,0,0,0,66,0,0,0,0,0,0,0,0,0
3221,1588,0,0,1,0,0,0,60,52,53,60,52,60,0,0,0,0
3222,1588,1,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0
3223,1588,1,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0
3224,1588,1,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0
3225,1589,0,0,1,0,0,0,53,52,60,32,34,52,60,32,34,55
3226,1589,0,0,1,0,0,0,34,32,60,52,53,0,0,0,0,0
3227,1590,0,0,0,1,0,0,67,67,67,67,0,0,0,0,0,0
3228,1590,0,0,0,1,0,0,67,67,67,67,67,67,67,67,0,0
3229,1590,0,0,0,1,0,0,67,67,67,67,67,67,67,67,0,0
3230,1590,0,0,0,1,0,0,67,67,67,67,67,67,67,67,67,67
3231,1591,0,0,0,1,0,0,69,60,55,53,52,0,0,0,0,0
3232,1592,0,0,1,0,0,0,85,0,0,0,0,0,0,0,0,0
3233,1593,0,0,1,0,0,0,1,60,34,53,0,0,0,0,0,0
3234,1593,0,0,1,0,0,0,1,53,34,60,0,0,0,0,0,0
3235,1594,0,0,1,0,0,0,66,0,0,0,0,0,0,0,0,0
3236,1595,0,0,1,0,0,0,85,85,85,85,85,85,85,85,85,85
3237,1596,0,0,1,0,0,0,32,52,7,0,0,0,0,0,0,0
3238,1596,0,0,1,0,0,0,60,58,34,0,0,0,0,0,0,0
3239,1597,1,0,0,0,0,0,66,30,66,0,0,0,0,0,0,0
3240,1598,1,0,0,0,0,0,7,10,60,25,34,0,0,0,0,0
3241,1599,0,0,1,0,0,0,85,0,0,0,0,0,0,0,0,0
3242,1599,0,0,1,0,0,0,85,85,85,0,0,0,0,0,0,0
3243,1600,0,0,1,0,0,0,85,0,0,0,0,0,0,0,0,0
3244,1601,0,0,1,0,0,0,85,26,48,22,39,0,0,0,0,0
3245,1601,0,0,1,0,0,0,85,22,26,48,39,0,0,0,0,0
3246,1601,0,0,1,0,0,0,85,39,48,26,22,22,0,0,0,0
3247,1602,0,0,1,0,0,0,85,34,60,9,4,9,85,49,49,49
3248,1603,0,0,1,0,0,0,66,0,0,0,0,0,0,0,0,0
3249,1603,0,0,1,0,0,0,66,0,0,0,0,0,0,0,0,0
3250,1604,0,0,1,0,0,0,1,7,60,34,25,60,7,0,0,0
3251,1604,0,0,1,0,0,0,1,47,60,34,53,0,0,0,0,0
3252,1604,1,0,0,0,0,0,60,52,60,9,52,1,60,34,53,0
3253,1604,1,0,0,0,0,0,7,60,9,0,0,0,0,0,0,0
3254,1604,1,0,0,0,0,0,34,60,0,0,0,0,0,0,0,0
3255,1604,0,0,1,0,0,0,1,7,60,25,51,52,0,0,0,0
3256,1605,0,0,1,0,0,0,1,53,60,34,0,0,0,0,0,0
3257,1606,0,0,1,0,0,0,10,34,60,52,32,0,0,0,0,0
3258,1606,0,0,1,0,0,0,58,60,52,34,32,0,0,0,0,0
3259,1607,0,0,1,0,0,0,85,85,0,0,0,0,0,0,0,0
3260,1608,0,0,0,1,0,0,69,0,0,0,0,0,0,0,0,0
3261,1609,0,0,1,0,0,0,66,30,0,0,0,0,0,0,0,0
3262,1610,0,0,1,0,0,0,66,0,0,0,0,0,0,0,0,0
3263,1611,0,0,1,0,0,0,7,25,60,34,0,0,0,0,0,0
3264,1611,0,0,1,0,0,0,34,60,0,0,0,0,0,0,0,0
3265,1612,0,0,1,0,0,0,32,52,53,0,0,0,0,0,0,0
3266,1613,0,0,1,0,0,0,52,53,0,0,0,0,0,0,0,0
3267,1614,0,0,0,0,0,1,85,48,22,26,1,22,85,22,48,26
3268,1615,0,0,1,0,0,0,1,53,1,60,53,60,53,53,60,0
3269,1616,0,0,1,0,0,0,66,0,0,0,0,0,0,0,0,0
3270,1617,0,0,1,0,0,0,66,0,0,0,0,0,0,0,0,0
3271,1618,0,0,1,0,0,0,69,71,0,0,0,0,0,0,0,0
3272,1618,0,0,1,0,0,0,69,71,69,71,71,71,71,69,69,71
3273,1618,0,0,1,0,0,0,69,69,71,69,69,0,0,0,0,0
3274,1618,0,0,1,0,0,0,69,71,71,71,0,0,0,0,0,0
3275,1618,0,0,1,0,0,0,69,71,85,69,71,69,69,0,0,0
3276,1619,0,0,1,0,0,0,60,34,22,4,0,0,0,0,0,0
3277,1619,0,0,1,0,0,0,85,0,0,0,0,0,0,0,0,0
3278,1620,1,0,0,0,0,0,30,66,0,0,0,0,0,0,0,0
3279,1621,0,0,1,0,0,0,60,34,53,60,53,0,0,0,0,0
3280,1621,0,0,1,0,0,0,85,0,0,0,0,0,0,0,0,0
3281,1622,0,0,1,0,0,0,66,0,0,0,0,0,0,0,0,0
3282,1623,0,0,1,0,0,0,71,69,0,0,0,0,0,0,0,0
3283,1624,0,0,1,0,0,0,1,53,60,34,1,34,60,53,0,0
3284,1625,0,0,1,0,0,0,85,51,85,0,0,0,0,0,0,0
3285,1625,0,0,1,0,0,0,52,60,32,34,53,64,64,64,64,64
3286,1626,0,0,1,0,0,0,85,48,85,0,0,0,0,0,0,0
3287,1627,0,0,1,0,0,0,85,0,0,0,0,0,0,0,0,0
3288,1628,0,0,1,0,0,0,7,25,60,85,60,7,85,7,60,85
3289,1628,0,0,1,0,0,0,9,7,7,60,7,60,7,85,0,0
3290,1628,1,0,0,0,0,0,7,7,7,7,0,0,0,0,0,0
3291,1628,0,0,1,0,0,0,60,34,60,7,85,60,7,85,60,7
3292,1629,0,0,1,0,0,0,60,52,53,60,53,9,51,9,0,0
3293,1629,0,0,1,0,0,0,60,34,53,52,32,53,52,60,53,32
3294,1629,0,0,1,0,0,0,1,53,60,34,34,60,52,53,60,52
3295,1630,0,0,1,0,0,0,52,60,53,55,51,60,34,53,52,32
3296,1630,0,0,1,0,0,0,60,52,53,55,0,0,0,0,0,0
3297,1631,0,1,0,0,0,0,66,30,0,0,0,0,0,0,0,0
3298,1632,0,0,1,0,0,0,85,0,0,0,0,0,0,0,0,0
3299,1633,0,0,1,0,0,0,66,0,0,0,0,0,0,0,0,0
3300,1634,0,0,1,0,0,0,53,52,32,0,0,0,0,0,0,0
3301,1634,0,0,1,0,0,0,34,60,0,0,0,0,0,0,0,0
3302,1634,0,0,1,0,0,0,53,32,52,34,60,52,53,32,0,0
3303,1634,0,0,1,0,0,0,60,34,0,0,0,0,0,0,0,0
3304,1635,0,0,1,0,0,0,66,0,0,0,0,0,0,0,0,0
3305,1635,0,0,1,0,0,0,66,0,0,0,0,0,0,0,0,0
3306,1636,0,0,1,0,0,0,66,66,0,0,0,0,0,0,0,0
3307,1637,0,0,1,0,0,0,85,0,0,0,0,0,0,0,0,0
3308,1638,0,0,0,1,0,0,60,58,52,7,34,32,60,52,32,60
3309,1638,0,0,1,0,0,0,60,52,58,34,32,7,0,0,0,0
3310,1638,0,0,1,0,0,0,52,7,60,34,58,32,0,0,0,0
3311,1639,0,0,1,0,0,0,85,0,0,0,0,0,0,0,0,0
3312,1640,1,0,1,0,0,0,7,25,34,60,0,0,0,0,0,0
3313,1640,0,0,1,0,0,0,25,7,7,7,7,52,9,58,60,58
3314,1641,0,0,1,0,0,0,66,30,0,0,0,0,0,0,0,0
3315,1642,0,0,1,0,0,0,85,0,0,0,0,0,0,0,0,0
3316,1642,0,0,1,0,0,0,85,0,0,0,0,0,0,0,0,0
3317,1643,0,0,1,0,0,0,66,30,0,0,0,0,0,0,0,0
3318,1644,0,0,1,0,0,0,7,60,52,32,34,58,22,0,0,0
3319,1644,0,0,1,0,0,0,60,7,58,52,34,32,0,0,0,0
3320,1644,0,0,0,0,0,1,7,32,52,0,0,0,0,0,0,0
3321,1644,0,0,0,0,0,1,60,34,0,0,0,0,0,0,0,0
3322,1644,1,0,0,0,0,0,7,52,58,60,32,34,0,0,0,0
3323,1644,0,0,0,0,0,1,52,58,60,32,34,60,0,0,0,0
3324,1644,0,0,0,0,0,1,58,7,52,60,32,34,60,52,58,32
3325,1645,1,0,0,0,0,0,52,60,55,51,28,60,51,52,52,60
3326,1645,1,0,0,0,0,0,28,51,60,52,57,51,28,51,51,51
3327,1645,1,0,0,0,0,0,60,52,51,28,28,51,60,52,51,51
3328,1646,0,0,1,0,0,0,53,52,34,60,32,0,0,0,0,0
3329,1647,0,0,1,0,0,0,1,60,53,34,0,0,0,0,0,0
3330,1648,0,0,0,1,0,0,25,7,0,0,0,0,0,0,0,0
3331,1648,0,0,1,0,0,0,34,60,0,0,0,0,0,0,0,0
3332,1648,0,0,1,0,0,0,85,0,0,0,0,0,0,0,0,0
3333,1648,0,0,1,0,0,0,85,0,0,0,0,0,0,0,0,0
3334,1648,0,0,1,0,0,0,85,0,0,0,0,0,0,0,0,0
3335,1648,0,0,1,0,0,0,85,0,0,0,0,0,0,0,0,0
3336,1648,0,0,1,1,0,0,7,34,60,25,48,0,0,0,0,0
3337,1648,0,0,0,1,0,0,7,25,0,0,0,0,0,0,0,0
3338,1649,1,0,0,0,0,0,60,4,57,4,57,60,4,57,57,4
3339,1649,1,0,0,0,0,0,4,60,4,4,60,4,60,0,0,0
3340,1649,1,0,0,0,0,0,4,60,9,4,60,4,0,0,0,0
3341,1649,1,0,0,0,0,0,60,4,4,4,60,57,4,60,60,4
3342,1650,0,0,0,1,0,0,60,4,60,4,4,4,4,4,60,4
3343,1650,1,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0
3344,1650,0,0,1,0,0,0,50,50,0,0,0,0,0,0,0,0
3345,1650,0,0,1,0,0,0,50,50,50,0,0,0,0,0,0,0
3346,1650,0,0,1,0,0,0,50,50,50,50,50,0,0,0,0,0
3347,1650,0,0,1,0,0,0,50,50,50,50,0,0,0,0,0,0
3348,1650,0,0,0,1,0,0,4,4,60,4,4,4,4,4,4,4
3349,1650,0,0,1,0,0,0,50,4,4,4,4,0,0,0,0,0
3350,1651,1,0,0,0,0,0,64,64,64,64,64,64,64,64,64,64
3351,1651,1,0,0,0,0,0,64,64,60,0,0,0,0,0,0,0
3352,1652,0,0,1,0,0,0,60,34,53,0,0,0,0,0,0,0
3353,1653,0,0,1,0,0,0,85,48,22,39,0,0,0,0,0,0
3354,1654,0,0,1,0,0,0,66,30,0,0,0,0,0,0,0,0
3355,1654,0,0,1,0,0,0,66,30,0,0,0,0,0,0,0,0
3356,1654,0,0,1,0,0,0,66,30,0,0,0,0,0,0,0,0
3357,1654,0,0,1,0,0,0,66,30,0,0,0,0,0,0,0,0
3358,1654,0,0,1,0,0,0,30,66,0,0,0,0,0,0,0,0
3359,1655,0,0,1,0,0,0,60,34,52,53,32,0,0,0,0,0
3360,1655,1,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0
3361,1656,0,0,1,0,0,0,85,15,15,0,0,0,0,0,0,0
3362,1657,0,0,1,0,0,0,60,53,52,32,34,0,0,0,0,0
3363,1658,0,0,1,0,0,0,64,64,64,64,64,0,0,0,0,0
3364,1659,0,0,0,0,0,1,85,0,0,0,0,0,0,0,0,0
3365,1660,0,0,1,0,0,0,85,48,39,85,0,0,0,0,0,0
3366,1660,0,0,1,0,0,0,85,0,0,0,0,0,0,0,0,0
3367,1661,0,0,1,0,0,0,47,1,60,34,7,60,60,34,7,0
3368,1662,0,0,1,0,0,0,85,0,0,0,0,0,0,0,0,0
3369,1663,0,0,1,0,0,0,34,60,53,52,32,0,0,0,0,0
3370,1663,0,0,1,0,0,0,34,60,52,53,32,60,53,60,53,53
3371,1664,0,0,1,0,0,0,66,0,0,0,0,0,0,0,0,0
3372,1665,0,0,1,0,0,0,85,0,0,0,0,0,0,0,0,0
3373,1666,0,0,1,0,0,0,53,52,60,34,32,52,60,32,53,53
3374,1667,0,0,1,0,0,0,7,1,47,60,1,47,34,60,1,34
3375,1667,0,0,1,0,0,0,1,47,7,60,34,1,47,60,34,1
3376,1668,0,0,0,1,0,0,4,4,4,4,4,4,4,4,4,4
3377,1668,0,0,0,1,0,0,4,4,4,4,4,50,4,4,50,4
3378,1668,0,0,0,1,0,0,4,4,4,4,4,4,4,4,4,4
3379,1668,0,0,0,1,0,0,4,4,4,4,4,4,4,4,4,4
3380,1668,0,0,0,1,0,0,34,60,2,2,4,60,4,4,50,50
3381,1668,0,0,0,1,0,0,4,63,54,60,10,63,60,10,34,4
3382,1668,0,0,1,0,0,0,22,48,26,60,62,62,22,22,48,26
3383,1669,0,0,1,0,0,0,52,53,55,60,60,55,53,60,53,53
3384,1670,0,0,1,0,0,0,52,60,53,55,51,9,9,9,9,52
3385,1671,0,0,1,0,0,0,66,0,0,0,0,0,0,0,0,0
3386,1671,0,0,1,0,0,0,66,0,0,0,0,0,0,0,0,0
3387,1671,0,0,1,0,0,0,66,0,0,0,0,0,0,0,0,0
3388,1672,0,0,1,0,0,0,85,0,0,0,0,0,0,0,0,0
3389,1672,0,0,1,0,0,0,85,85,85,85,85,85,85,0,0,0
3390,1673,0,0,1,0,0,0,85,0,0,0,0,0,0,0,0,0
3391,1674,0,0,1,0,0,0,1,47,60,34,53,0,0,0,0,0
3392,1675,0,0,0,1,0,0,64,64,64,64,64,64,64,64,64,64
3393,1676,0,0,1,0,0,0,66,30,66,30,66,30,66,30,30,66
3394,1676,0,0,1,0,0,0,66,30,66,30,66,30,66,30,66,30
3395,1677,0,0,1,0,0,0,60,52,55,53,0,0,0,0,0,0
3396,1677,0,0,1,0,0,0,85,52,60,53,0,0,0,0,0,0
3397,1677,0,0,1,0,0,0,53,52,60,34,32,53,52,60,51,0
3398,1677,0,0,1,0,0,0,53,52,32,0,0,0,0,0,0,0
3399,1677,0,0,1,0,0,0,60,34,0,0,0,0,0,0,0,0
3400,1678,0,0,1,0,0,0,1,7,60,58,34,25,1,7,60,58
3401,1678,0,0,1,0,0,0,47,1,7,60,58,34,25,0,0,0
3402,1678,1,0,0,0,0,0,34,60,60,60,34,62,60,60,34,62
3403,1679,0,0,1,0,0,0,52,32,1,7,60,34,25,0,0,0
3404,1680,0,0,1,0,0,0,66,0,0,0,0,0,0,0,0,0
3405,1681,0,0,1,0,0,0,52,60,55,53,0,0,0,0,0,0
3406,1681,1,0,0,0,0,0,34,60,7,7,52,34,60,60,7,0
3407,1681,0,0,1,0,0,0,60,52,55,53,0,0,0,0,0,0
3408,1681,0,0,1,0,0,0,34,60,53,0,0,0,0,0,0,0
3409,1682,0,0,1,0,0,0,66,66,66,0,0,0,0,0,0,0
3410,1682,0,0,1,0,0,0,66,66,66,0,0,0,0,0,0,0
3411,1683,0,0,1,0,0,0,85,0,0,0,0,0,0,0,0,0
3412,1683,0,0,1,0,0,0,85,0,0,0,0,0,0,0,0,0
3413,1684,0,0,1,0,0,0,66,66,66,0,0,0,0,0,0,0
3414,1685,0,0,1,0,0,0,53,52,60,34,32,53,60,0,0,0
3415,1685,0,0,1,0,0,0,60,7,52,34,32,85,85,52,0,0
3416,1686,0,0,1,0,0,0,64,53,52,32,60,52,32,34,53,60
3417,1686,0,0,1,0,0,0,60,34,0,0,0,0,0,0,0,0
3418,1687,0,0,1,0,0,0,1,60,7,60,58,25,34,0,0,0
3419,1687,0,0,1,0,0,0,34,25,60,7,1,58,0,0,0,0
3420,1688,0,0,1,0,0,0,52,60,34,53,55,64,0,0,0,0
3421,1688,1,0,0,0,0,0,51,51,51,0,0,0,0,0,0,0
3422,1689,0,0,1,0,0,0,1,60,34,53,0,0,0,0,0,0
3423,1689,0,0,1,0,0,0,1,34,60,53,0,0,0,0,0,0
3424,1690,0,0,1,0,0,0,60,34,53,52,32,53,52,60,32,34
3425,1690,0,0,1,0,0,0,53,32,52,60,52,55,53,60,34,32
