,基站,故障,告警-1,告警-2,告警-3,告警-4,告警-5,告警0,告警1,告警2,告警3,告警4,告警5,告警6,告警7,告警8,告警9,告警10,告警11,告警12,告警13,告警14,上一次故障
6048,2958,2,55,53,55,60,85,60,34,0,0,0,0,0,0,0,0,0,0,0,0,0,2
6049,2958,2,60,85,32,53,55,55,53,55,0,0,0,0,0,0,0,0,0,0,0,0,2
6050,2958,2,34,60,60,53,52,52,55,53,32,85,60,0,0,0,0,0,0,0,0,0,2
6051,2958,2,85,52,55,53,60,52,53,60,60,34,0,0,0,0,0,0,0,0,0,0,2
6052,2958,2,64,85,64,64,64,60,53,55,52,85,0,0,0,0,0,0,0,0,0,0,2
6053,2959,2,32,9,52,0,0,1,60,34,25,7,0,0,0,0,0,0,0,0,0,0,-1
6054,2960,2,38,28,51,48,62,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
6055,2961,3,0,0,0,0,0,30,66,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
6056,2962,2,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
6057,2963,2,0,0,0,0,0,1,34,60,16,1,16,60,34,1,47,60,34,16,0,0,-1
6058,2964,2,47,1,16,47,1,16,34,60,60,0,0,0,0,0,0,0,0,0,0,0,-1
6059,2964,2,16,1,60,52,0,1,47,16,1,47,0,0,0,0,0,0,0,0,0,0,2
6060,2964,2,16,47,1,16,47,1,60,16,1,16,34,60,1,16,1,16,1,16,52,60,2
6061,2964,2,16,47,1,16,1,1,47,16,0,0,0,0,0,0,0,0,0,0,0,0,2
6062,2964,2,16,1,16,1,0,1,47,16,0,0,0,0,0,0,0,0,0,0,0,0,2
6063,2964,2,60,16,34,1,0,1,16,60,1,16,34,1,16,1,16,0,0,0,0,0,2
6064,2965,2,48,51,85,51,48,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
6065,2966,3,39,39,85,39,0,10,39,85,0,0,0,0,0,0,0,0,0,0,0,0,-1
6066,2966,0,85,10,39,39,0,39,39,39,39,39,85,39,39,39,85,39,39,0,0,0,3
6067,2966,3,39,39,85,10,39,10,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6068,2966,3,39,39,39,85,39,39,10,85,39,39,0,0,0,0,0,0,0,0,0,0,3
6069,2966,0,39,39,85,10,39,10,39,85,39,39,39,0,0,0,0,0,0,0,0,0,3
6070,2966,3,39,10,60,2,85,39,10,85,39,39,0,0,0,0,0,0,0,0,0,0,0
6071,2967,2,66,66,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
6072,2968,2,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
6073,2969,2,34,25,58,60,7,58,7,60,25,34,34,58,60,60,34,58,60,62,60,58,-1
6074,2970,2,0,0,0,0,0,85,85,22,39,26,22,48,0,0,0,0,0,0,0,0,-1
6075,2971,2,7,53,9,7,7,9,53,53,53,53,53,53,53,53,53,53,53,53,53,53,-1
6076,2971,2,9,7,7,7,7,53,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2
6077,2971,2,7,7,7,7,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
6078,2971,2,9,7,9,9,9,53,7,7,7,7,7,0,0,0,0,0,0,0,0,0,2
6079,2972,2,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
6080,2973,2,0,0,0,0,0,1,60,34,53,0,0,0,0,0,0,0,0,0,0,0,-1
6081,2974,2,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
6082,2975,2,48,1,4,28,51,85,4,1,48,85,0,0,0,0,0,0,0,0,0,0,-1
6083,2975,2,48,1,51,28,85,85,51,28,4,1,48,0,0,0,0,0,0,0,0,0,2
6084,2975,2,48,1,28,51,4,85,28,51,1,48,0,0,0,0,0,0,0,0,0,0,2
6085,2975,2,48,1,51,28,85,85,60,51,28,4,1,48,85,51,28,4,1,48,85,1,2
6086,2976,0,53,34,60,64,53,64,60,53,60,34,60,53,60,34,60,53,60,53,60,34,-1
6087,2976,2,53,34,60,34,53,60,34,53,0,0,0,0,0,0,0,0,0,0,0,0,0
6088,2977,2,60,34,51,28,0,53,52,32,51,51,28,51,51,60,53,0,0,0,0,0,-1
6089,2977,2,51,28,0,0,0,34,60,0,0,0,0,0,0,0,0,0,0,0,0,0,2
6090,2977,2,0,0,0,0,0,52,60,55,53,0,0,0,0,0,0,0,0,0,0,0,2
6091,2978,2,60,60,53,52,0,52,53,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
6092,2978,2,53,32,60,34,52,52,60,55,53,52,53,60,0,0,0,0,0,0,0,0,2
6093,2978,2,60,64,64,34,60,53,52,52,60,34,32,53,52,34,60,32,53,0,0,0,2
6094,2979,3,51,60,51,60,60,7,51,60,51,51,7,7,7,7,0,0,0,0,0,0,-1
6095,2979,3,60,60,60,7,7,51,60,51,0,0,0,0,0,0,0,0,0,0,0,0,3
6096,2980,3,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
6097,2981,2,0,0,0,0,0,66,30,66,0,0,0,0,0,0,0,0,0,0,0,0,-1
6098,2982,2,64,51,60,85,64,85,53,34,32,52,53,55,60,0,0,0,0,0,0,0,-1
6099,2983,2,0,0,0,0,0,1,60,34,53,0,0,0,0,0,0,0,0,0,0,0,-1
6100,2984,2,0,0,0,0,0,59,60,62,0,0,0,0,0,0,0,0,0,0,0,0,-1
6101,2985,2,85,52,60,53,32,60,52,34,32,53,53,52,60,53,0,0,0,0,0,0,-1
6102,2986,2,0,0,0,0,0,66,66,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
6103,2987,2,53,34,60,1,53,52,60,53,0,0,0,0,0,0,0,0,0,0,0,0,-1
6104,2988,2,85,7,60,0,0,6,7,25,7,51,60,60,7,60,60,60,0,0,0,0,-1
6105,2989,2,48,85,48,0,0,85,85,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
6106,2989,2,48,0,0,0,0,85,48,0,0,0,0,0,0,0,0,0,0,0,0,0,2
6107,2990,2,0,0,0,0,0,66,30,66,66,66,66,66,66,66,66,66,66,30,66,66,-1
6108,2991,3,0,0,0,0,0,69,71,85,71,0,0,0,0,0,0,0,0,0,0,0,-1
6109,2992,0,60,1,9,9,0,10,7,60,34,25,60,60,9,0,0,0,0,0,0,0,-1
6110,2992,2,85,51,85,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6111,2992,2,51,85,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
6112,2993,0,67,67,67,0,0,67,67,67,67,67,67,67,67,67,67,67,0,0,0,0,-1
6113,2994,2,0,0,0,0,0,85,22,1,26,39,1,85,48,22,26,39,0,0,0,0,-1
6114,2995,2,52,34,32,58,60,60,52,58,34,32,0,0,0,0,0,0,0,0,0,0,-1
6115,2995,3,60,34,60,52,52,4,52,60,58,32,34,52,60,58,32,34,0,0,0,0,2
6116,2995,2,52,52,32,4,0,60,34,60,0,0,0,0,0,0,0,0,0,0,0,0,3
6117,2995,3,4,0,0,0,0,32,52,52,0,0,0,0,0,0,0,0,0,0,0,0,2
6118,2996,2,53,34,60,47,1,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,-1
6119,2996,2,85,85,85,85,85,1,47,60,34,53,0,0,0,0,0,0,0,0,0,0,2
6120,2996,2,85,85,85,85,53,85,85,85,0,0,0,0,0,0,0,0,0,0,0,0,2
6121,2996,2,53,34,60,1,0,85,85,85,85,0,0,0,0,0,0,0,0,0,0,0,2
6122,2996,2,0,0,0,0,0,1,60,34,53,0,0,0,0,0,0,0,0,0,0,0,2
6123,2997,2,34,60,52,32,55,53,52,55,32,33,51,0,0,0,0,0,0,0,0,0,-1
6124,2997,2,52,32,55,53,60,60,34,0,0,0,0,0,0,0,0,0,0,0,0,0,2
6125,2997,0,55,53,60,0,0,32,52,0,0,0,0,0,0,0,0,0,0,0,0,0,2
6126,2997,0,53,60,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6127,2997,2,0,0,0,0,0,53,52,60,34,32,53,52,60,53,53,52,32,34,60,60,0
6128,2998,2,0,0,0,0,0,53,52,55,60,28,51,51,85,0,0,0,0,0,0,0,-1
6129,2999,2,58,85,85,85,85,85,85,85,85,85,85,85,85,0,0,0,0,0,0,0,-1
6130,2999,2,85,85,85,85,85,85,85,28,51,85,85,85,85,85,85,58,0,0,0,0,2
6131,2999,2,85,85,85,85,85,85,85,85,0,0,0,0,0,0,0,0,0,0,0,0,2
6132,2999,3,58,60,1,0,0,7,25,34,60,51,28,85,85,85,85,85,85,0,0,0,2
6133,3000,2,34,60,60,34,7,53,52,32,0,0,0,0,0,0,0,0,0,0,0,0,-1
6134,3001,2,0,0,0,0,0,66,66,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
6135,3002,0,85,1,22,48,26,22,26,48,39,22,1,85,22,26,48,39,22,26,1,4,-1
6136,3003,3,66,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
6137,3004,2,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
6138,3005,2,9,9,9,9,9,7,60,25,34,0,0,0,0,0,0,0,0,0,0,0,-1
6139,3006,2,66,0,0,0,0,66,30,66,0,0,0,0,0,0,0,0,0,0,0,0,-1
6140,3007,2,22,39,22,48,51,85,22,48,26,39,1,22,26,85,22,48,26,38,1,22,-1
6141,3008,2,60,53,52,0,0,60,34,53,52,32,55,51,28,60,34,53,52,0,0,0,-1
6142,3009,2,0,0,0,0,0,1,53,34,60,60,53,52,22,1,60,34,53,0,0,0,-1
6143,3010,2,34,32,60,52,7,32,52,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
6144,3010,2,7,60,34,9,32,7,52,60,32,34,0,0,0,0,0,0,0,0,0,0,2
6145,3011,0,22,26,48,26,22,85,48,22,26,0,0,0,0,0,0,0,0,0,0,0,-1
6146,3012,2,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
6147,3013,2,60,1,0,0,0,7,60,58,25,34,0,0,0,0,0,0,0,0,0,0,-1
6148,3014,2,38,48,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
6149,3015,2,0,0,0,0,0,34,32,60,52,53,0,0,0,0,0,0,0,0,0,0,-1
6150,3016,2,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
6151,3017,2,60,58,34,58,60,60,58,34,0,0,0,0,0,0,0,0,0,0,0,0,-1
6152,3017,0,0,0,0,0,0,60,58,34,58,60,0,0,0,0,0,0,0,0,0,0,2
6153,3018,3,66,66,66,66,66,66,30,66,66,66,66,66,66,66,66,66,66,66,66,0,-1
6154,3019,2,85,34,60,15,52,1,16,60,34,60,52,0,0,0,0,0,0,0,0,0,-1
6155,3019,2,34,60,15,52,52,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
6156,3019,2,85,16,60,34,1,1,60,34,16,34,15,60,52,32,1,16,60,34,52,52,2
6157,3020,2,32,52,34,53,60,1,47,60,34,53,55,53,52,34,32,60,0,0,0,0,-1
6158,3021,2,0,0,0,0,0,1,60,7,60,58,34,25,0,0,0,0,0,0,0,0,-1
6159,3021,2,25,34,7,60,48,85,48,22,7,60,34,26,25,9,1,60,7,25,48,60,2
6160,3022,2,0,0,0,0,0,66,30,66,0,0,0,0,0,0,0,0,0,0,0,0,-1
6161,3023,2,0,0,0,0,0,66,30,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
6162,3024,2,69,0,0,0,0,69,74,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
6163,3025,0,34,52,32,60,53,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
6164,3025,2,32,52,53,34,60,60,52,55,53,52,60,34,53,52,32,60,34,53,53,60,0
6165,3026,2,52,15,52,15,15,32,52,52,52,52,15,15,52,15,52,15,15,52,15,15,-1
6166,3026,0,52,15,15,15,52,52,60,32,34,60,52,15,52,15,15,15,52,15,52,15,2
6167,3026,0,52,52,52,52,15,32,52,15,60,52,52,32,52,52,15,15,15,15,15,52,0
6168,3026,2,15,15,60,52,15,52,60,32,15,15,15,60,15,52,60,15,15,52,60,15,0
6169,3026,2,15,15,15,52,32,52,32,15,52,52,52,60,15,15,52,15,15,52,15,60,2
6170,3026,2,52,52,15,52,15,32,52,15,52,15,52,15,15,15,15,15,15,52,15,15,2
6171,3026,0,15,15,52,15,15,32,52,52,15,15,52,52,15,15,15,52,52,15,52,52,2
6172,3026,2,52,15,52,52,15,52,32,52,15,52,15,15,15,52,15,52,15,15,52,15,0
6173,3026,2,15,32,60,34,18,52,18,60,32,34,15,15,52,15,15,52,52,15,52,52,2
6174,3027,2,0,0,0,0,0,60,34,53,60,60,52,53,55,53,52,60,60,52,53,53,-1
6175,3028,2,0,0,0,0,0,66,66,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
6176,3029,2,0,0,0,0,0,1,53,60,34,0,0,0,0,0,0,0,0,0,0,0,-1
6177,3030,2,53,34,32,60,52,1,47,53,60,34,34,60,53,60,34,53,0,0,0,0,-1
6178,3031,2,60,58,1,34,25,7,25,34,60,1,47,60,58,34,58,1,60,60,58,34,-1
6179,3031,2,60,1,71,7,25,7,25,60,34,58,1,47,60,58,7,60,25,34,1,58,2
6180,3031,2,71,7,25,34,58,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,2
6181,3031,2,60,49,49,58,62,60,34,62,59,58,60,58,62,62,62,1,47,60,58,34,2
6182,3031,3,58,60,1,34,25,60,34,25,7,1,47,58,60,60,34,58,62,47,1,60,2
6183,3031,2,34,25,7,62,58,1,60,58,0,0,0,0,0,0,0,0,0,0,0,0,3
6184,3031,2,60,58,60,34,60,7,60,58,25,1,47,60,58,62,7,25,34,0,0,0,2
6185,3031,2,58,34,25,60,7,47,1,58,60,34,25,7,1,47,60,34,60,58,60,0,2
6186,3031,2,25,58,60,7,34,47,1,34,7,60,58,25,58,1,47,60,58,34,47,1,2
6187,3031,2,34,25,7,62,58,1,47,60,34,7,60,58,25,0,0,0,0,0,0,0,2
6188,3031,2,60,60,10,10,60,7,25,60,7,58,49,58,58,58,58,62,58,58,62,58,2
6189,3031,2,62,62,60,62,62,60,62,29,59,62,58,58,62,1,47,58,58,58,60,58,2
6190,3031,2,1,10,60,10,60,25,7,49,58,60,58,60,58,7,58,49,58,58,58,62,2
6191,3031,2,62,58,62,34,60,29,62,58,62,58,58,62,62,58,58,60,10,60,10,60,2
6192,3031,2,60,10,60,60,10,25,58,58,58,49,49,58,60,60,34,62,58,62,0,0,2
6193,3031,2,58,62,60,58,58,62,59,29,58,62,62,58,62,62,49,62,49,60,58,7,2
6194,3031,2,10,10,60,58,60,25,58,58,62,49,60,49,62,58,58,60,62,58,0,0,2
6195,3031,2,10,58,1,62,59,25,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2
6196,3031,2,60,7,60,60,10,7,25,60,7,58,58,58,58,49,58,58,58,58,62,62,2
6197,3031,2,7,60,10,60,10,60,25,7,7,60,62,49,58,58,60,49,60,49,62,58,2
6198,3031,2,60,7,60,10,60,7,25,60,7,58,58,62,58,49,62,58,49,58,62,62,2
6199,3032,2,34,60,85,0,0,53,52,32,85,85,0,0,0,0,0,0,0,0,0,0,-1
6200,3033,3,58,60,2,4,6,10,60,6,6,6,0,0,0,0,0,0,0,0,0,0,-1
6201,3034,2,66,0,0,0,0,30,66,66,66,66,66,66,66,66,66,66,66,66,30,0,-1
6202,3035,2,0,0,0,0,0,1,34,60,53,0,0,0,0,0,0,0,0,0,0,0,-1
6203,3035,2,48,85,48,0,0,85,85,48,85,48,85,0,0,0,0,0,0,0,0,0,2
6204,3036,2,0,0,0,0,0,66,30,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
6205,3037,2,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
6206,3038,2,0,0,0,0,0,30,66,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
6207,3039,2,85,48,28,51,0,58,60,34,0,0,0,0,0,0,0,0,0,0,0,0,-1
6208,3039,2,48,28,51,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
6209,3040,2,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
6210,3041,2,7,60,58,25,34,1,60,58,7,25,34,1,60,58,7,25,34,0,0,0,-1
6211,3041,2,0,0,0,0,0,1,60,34,25,58,60,7,0,0,0,0,0,0,0,0,2
6212,3042,2,0,0,0,0,0,85,85,85,85,0,0,0,0,0,0,0,0,0,0,0,-1
6213,3043,2,28,51,0,0,0,85,51,28,0,0,0,0,0,0,0,0,0,0,0,0,-1
6214,3044,2,60,0,0,0,0,7,60,58,25,34,64,64,0,0,0,0,0,0,0,0,-1
6215,3045,3,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
6216,3045,2,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3
6217,3045,2,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
6218,3045,2,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
6219,3045,0,85,7,0,0,0,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,2
6220,3045,2,85,7,51,0,0,7,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6221,3045,3,51,7,7,0,0,7,85,0,0,0,0,0,0,0,0,0,0,0,0,0,2
6222,3045,3,7,7,7,7,0,7,51,0,0,0,0,0,0,0,0,0,0,0,0,0,3
6223,3045,2,7,7,7,34,60,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3
6224,3045,2,7,34,60,32,52,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2
6225,3045,3,34,60,32,52,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
6226,3045,3,34,7,60,0,0,52,32,7,52,32,60,34,0,0,0,0,0,0,0,0,3
6227,3045,3,0,0,0,0,0,60,7,34,0,0,0,0,0,0,0,0,0,0,0,0,3
6228,3046,2,7,25,34,60,1,1,47,60,34,7,1,7,60,25,34,34,60,0,0,0,-1
6229,3047,2,60,1,53,0,0,1,47,60,53,0,0,0,0,0,0,0,0,0,0,0,-1
6230,3048,2,50,50,50,50,50,50,50,50,50,50,50,50,50,50,0,0,0,0,0,0,-1
6231,3048,2,50,50,50,50,0,50,50,50,50,50,0,0,0,0,0,0,0,0,0,0,2
6232,3048,3,50,50,50,50,0,50,50,50,50,50,50,0,0,0,0,0,0,0,0,0,2
6233,3048,3,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,0,0,0,3
6234,3048,3,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,3
6235,3049,2,60,0,0,0,0,53,52,60,34,60,53,0,0,0,0,0,0,0,0,0,-1
6236,3050,2,4,4,4,4,4,4,4,4,4,4,4,60,4,4,60,4,60,4,60,4,-1
6237,3050,0,4,4,4,4,4,4,4,4,4,4,4,4,4,60,4,4,4,4,60,60,2
6238,3050,0,10,4,10,0,0,60,34,60,4,4,60,4,4,60,4,4,4,4,4,4,0
6239,3050,0,10,0,0,0,0,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6240,3051,2,48,1,48,26,22,85,26,48,22,1,85,26,22,48,22,26,1,85,48,22,-1
6241,3052,2,22,0,0,0,0,60,34,53,0,0,0,0,0,0,0,0,0,0,0,0,-1
6242,3053,2,60,0,0,0,0,7,60,58,34,0,0,0,0,0,0,0,0,0,0,0,-1
6243,3054,2,66,0,0,0,0,66,30,66,66,66,66,66,0,0,0,0,0,0,0,0,-1
6244,3055,2,60,53,52,53,0,60,52,53,0,0,0,0,0,0,0,0,0,0,0,0,-1
6245,3055,2,53,0,0,0,0,52,53,60,0,0,0,0,0,0,0,0,0,0,0,0,2
6246,3055,2,60,0,0,0,0,53,52,1,0,0,0,0,0,0,0,0,0,0,0,0,2
6247,3056,2,34,60,52,32,53,32,53,52,53,52,32,34,60,0,0,0,0,0,0,0,-1
6248,3056,2,52,32,53,60,34,60,34,0,0,0,0,0,0,0,0,0,0,0,0,0,2
6249,3056,2,60,34,34,32,52,53,32,52,0,0,0,0,0,0,0,0,0,0,0,0,2
6250,3056,2,34,32,52,53,60,34,60,0,0,0,0,0,0,0,0,0,0,0,0,0,2
6251,3057,2,30,66,66,30,0,66,30,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
6252,3058,0,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,-1
6253,3058,0,51,51,51,51,51,51,51,51,51,51,51,0,0,0,0,0,0,0,0,0,0
6254,3058,0,51,51,54,60,52,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,0
6255,3058,3,51,57,9,9,9,6,52,60,54,51,51,0,0,0,0,0,0,0,0,0,0
6256,3058,0,52,60,51,51,51,51,51,51,51,51,51,51,51,51,51,60,34,6,52,60,3
6257,3059,2,34,60,53,34,60,1,53,60,34,34,60,53,64,34,60,53,1,64,53,60,-1
6258,3060,2,1,58,1,1,58,34,60,58,0,0,0,0,0,0,0,0,0,0,0,0,-1
6259,3061,2,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,-1
6260,3061,2,66,66,66,0,0,66,30,66,66,66,66,66,66,66,66,66,66,0,0,0,2
6261,3062,2,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
6262,3063,2,48,1,0,0,0,85,22,48,26,22,0,0,0,0,0,0,0,0,0,0,-1
6263,3064,2,0,0,0,0,0,66,30,66,66,0,0,0,0,0,0,0,0,0,0,0,-1
6264,3065,3,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
6265,3066,2,0,0,0,0,0,59,59,59,59,59,59,0,0,0,0,0,0,0,0,0,-1
6266,3066,2,0,0,0,0,0,59,59,0,0,0,0,0,0,0,0,0,0,0,0,0,2
6267,3067,2,0,0,0,0,0,85,62,22,0,0,0,0,0,0,0,0,0,0,0,0,-1
6268,3068,2,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
6269,3069,2,85,39,22,48,85,48,22,26,0,0,0,0,0,0,0,0,0,0,0,0,-1
6270,3069,2,22,26,10,60,34,85,48,22,39,85,0,0,0,0,0,0,0,0,0,0,2
6271,3069,2,9,85,9,60,0,60,25,34,7,85,82,69,69,71,10,60,25,7,34,60,2
6272,3070,2,0,0,0,0,0,66,30,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
6273,3071,0,85,10,53,60,34,10,85,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
6274,3071,2,10,34,60,53,10,34,60,53,10,85,0,0,0,0,0,0,0,0,0,0,0
6275,3071,3,85,0,0,0,0,10,10,34,60,53,10,10,10,53,60,34,10,53,60,34,2
6276,3071,3,85,10,85,10,85,10,85,85,0,0,0,0,0,0,0,0,0,0,0,0,3
6277,3071,3,85,10,85,10,60,10,85,10,85,0,0,0,0,0,0,0,0,0,0,0,3
6278,3071,3,85,10,60,85,10,10,85,0,0,0,0,0,0,0,0,0,0,0,0,0,3
6279,3071,3,60,85,10,85,10,10,85,0,0,0,0,0,0,0,0,0,0,0,0,0,3
6280,3071,3,85,10,85,0,0,10,85,60,0,0,0,0,0,0,0,0,0,0,0,0,3
6281,3071,0,85,0,0,0,0,10,85,0,0,0,0,0,0,0,0,0,0,0,0,0,3
6282,3071,3,85,10,85,10,0,10,85,85,0,0,0,0,0,0,0,0,0,0,0,0,0
6283,3071,5,85,10,85,10,60,10,85,0,0,0,0,0,0,0,0,0,0,0,0,0,3
6284,3071,3,85,10,60,10,0,10,85,0,0,0,0,0,0,0,0,0,0,0,0,0,5
6285,3071,2,60,34,53,22,0,60,34,53,53,60,34,10,60,10,85,0,0,0,0,0,3
6286,3072,2,60,52,53,52,53,60,52,53,0,0,0,0,0,0,0,0,0,0,0,0,-1
6287,3072,2,52,53,60,0,0,60,53,52,53,52,60,0,0,0,0,0,0,0,0,0,2
6288,3072,2,60,53,52,60,0,53,52,52,53,60,60,53,52,60,53,52,0,0,0,0,2
6289,3073,2,85,48,0,0,0,48,85,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
6290,3074,2,53,34,60,1,53,60,53,34,1,1,34,60,53,1,34,60,53,60,53,60,-1
6291,3075,2,60,9,9,60,9,9,9,9,60,9,9,60,60,9,9,9,60,9,9,51,-1
6292,3076,2,22,39,22,48,22,85,26,48,22,1,39,26,22,85,22,48,39,62,62,62,-1
6293,3076,2,48,85,48,85,48,85,1,48,22,26,22,22,26,26,22,22,48,22,39,22,2
6294,3077,2,48,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
6295,3078,2,66,30,30,66,0,66,30,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
6296,3079,2,48,0,0,0,0,85,48,22,26,0,0,0,0,0,0,0,0,0,0,0,-1
6297,3079,2,48,0,0,0,0,85,48,0,0,0,0,0,0,0,0,0,0,0,0,0,2
6298,3080,2,18,18,16,32,34,52,16,60,34,32,52,60,34,32,16,60,15,15,0,0,-1
6299,3080,0,16,18,52,60,18,60,52,34,32,16,18,18,0,0,0,0,0,0,0,0,2
6300,3080,2,16,60,52,32,52,60,52,34,32,16,18,60,52,18,16,16,18,60,52,18,0
6301,3080,0,16,16,18,60,52,52,16,60,32,34,15,52,60,34,32,16,18,15,16,60,2
6302,3080,0,16,34,32,18,52,16,18,52,60,34,32,52,60,18,16,16,52,34,32,60,0
6303,3080,0,18,15,32,34,52,32,34,52,60,18,16,32,34,52,60,18,16,18,16,60,0
6304,3080,0,60,34,32,52,16,60,16,52,34,32,18,60,16,52,18,16,60,34,32,52,0
6305,3080,0,18,34,60,16,52,16,60,52,32,34,52,18,60,16,16,18,60,52,34,32,0
6306,3080,0,18,60,16,32,34,16,34,32,52,60,16,52,60,32,34,60,18,52,16,60,0
6307,3081,2,85,85,0,0,0,85,85,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
6308,3081,2,85,22,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
6309,3082,2,60,53,0,0,0,52,53,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
6310,3082,2,52,60,34,0,0,55,53,33,52,32,0,0,0,0,0,0,0,0,0,0,2
6311,3082,2,0,0,0,0,0,34,60,52,0,0,0,0,0,0,0,0,0,0,0,0,2
6312,3083,2,0,0,0,0,0,1,60,7,25,34,0,0,0,0,0,0,0,0,0,0,-1
6313,3083,3,34,60,0,0,0,7,25,0,0,0,0,0,0,0,0,0,0,0,0,0,2
6314,3084,2,60,34,0,0,0,53,52,60,32,0,0,0,0,0,0,0,0,0,0,0,-1
6315,3084,2,0,0,0,0,0,34,60,0,0,0,0,0,0,0,0,0,0,0,0,0,2
6316,3085,2,52,60,9,60,34,51,57,32,52,28,9,60,34,52,60,60,57,52,32,52,-1
6317,3085,2,60,52,9,9,60,57,52,32,34,60,9,51,52,51,51,60,52,60,51,52,2
6318,3085,2,9,51,51,57,52,52,34,60,32,9,9,52,60,9,34,32,51,60,52,51,2
6319,3085,2,57,9,60,60,9,60,52,32,34,9,52,51,60,52,51,60,28,34,51,32,2
6320,3085,2,9,52,9,51,9,52,60,32,34,9,60,52,32,34,9,52,60,34,32,60,2
6321,3085,2,57,53,60,53,51,53,52,34,32,60,60,51,52,57,60,52,9,57,34,52,2
6322,3086,2,28,51,85,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
